BATCHSENDER,BATCHRECEIVER,XID,BATCHDATE,MSG_CODE,MSG_LEVEL,MSG_NAME,DESCRIPTION,ORGCODE,REFPOSITIONID
SED,НСИ,1885BC33-B6DD-4AA0-A652-BB827684339E,17.09.2018 20:10:17,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Бондарского сельсовета Бондарского р-на отключена,68324984,21990aac-c44e-8127-9e05-3b518850a84c
SED,НСИ,F721E84D-2F13-44E4-B811-46FB2AE67DED,17.09.2018 20:10:55,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет города Игарки отключена,043Щ6698,63f06f42-7371-4b5b-966f-b764fb46cd37
SED,НСИ,A43B62BA-6F8A-4BAF-9300-582C92781B51,17.09.2018 20:11:09,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Дергачевского муниципального района отключена; Обработка организаций по бюджету Бюджет Дергачевского муниципального района отключена,633Н6359,85a7f45f-347d-4ee0-ad22-9c5caf4fb71d
SED,НСИ,7955E2C5-1603-4DC6-A7D9-D12A83331919,17.09.2018 20:15:14,,,,,001У6450,9fc956f6-3946-4b74-af90-288a261bf426
SED,НСИ,5279F1C9-9985-48EB-A926-72A6DA6AE96C,17.09.2018 20:13:51,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Тарского муниципального района Омской области отключена,52325046,16738d9f-f0a0-4d20-b055-2f8234273b62
SED,НСИ,E20F92EE-B6E3-4F32-93AC-7C77DB6B0458,17.09.2018 20:13:36,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Городской округ Подольск Московской области отключена,463D1097,70abc6e1-ee90-4c9a-9826-2ae677b2a302
SED,НСИ,2EE02B72-5B12-477B-A79B-CBB48427096E,17.09.2018 20:14:34,,,,,683К9191,226ecfb2-82c3-41f4-8b60-eac81f55d470
SED,НСИ,2443E068-2AE8-437D-B0C4-D02D39E9C278,17.09.2018 20:15:56,,,,,001X6421,9d724a58-f599-4c8b-bc44-1e51683e96d4
SED,НСИ,0EA5D624-1C8B-425E-972D-03594C9B0614,17.09.2018 20:11:48,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Спешковского сельского поселения отключена,573Н7889,c2267f9e-434b-423b-b25a-43911ec73cd2
SED,НСИ,721B4A80-2355-4AD3-B135-EDAD7A4E85B8,17.09.2018 20:10:29,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет сельского поселения Тардавский сельсовет муниципального района Белокатайский район Республики Башкортостан отключена,80307170,b10f837f-13cc-4649-97d5-59daa1f25193
SED,НСИ,7B52B292-82D8-4CE3-A6D2-254C8B2AE594,17.09.2018 20:14:24,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Углегорского городского округа отключена,643D0049,69f5320d-b350-47b1-8477-6cec1dee9fc5
SED,НСИ,A5FD456E-FA11-4604-940D-B366CEC5EDF0,17.09.2018 20:12:52,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Углегорского городского округа отключена,643D0047,5d9efbbf-6801-4f93-8a1f-e516c84667b5
SED,НСИ,1BA0C228-EA48-481D-8FA8-E55799A7C1A0,17.09.2018 20:15:02,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Знаменского сельского поселения Морозовского района отключена,603X7962,7081dbe7-d93d-4225-86e1-893bc9afe5f7
SED,НСИ,D7FC4136-A6C7-4D8F-BCD8-08E641D003C6,17.09.2018 20:15:27,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет городского округа Шуя отключена,243Э9582,4b842e0d-0cf0-4f4a-b8fd-11e3a0342612
SED,НСИ,76E5EB7B-8405-4948-8D00-7BE2F2D557A6,17.09.2018 20:17:08,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Полевского городского округа отключена,65300558,fb279adf-3336-46bd-ac4d-d258e57ea0d5
SED,НСИ,8964E59A-8D52-4153-860F-2B81FC340EEE,17.09.2018 20:16:14,E904,критичная,Ошибка внешней валидации,"Для кода D0080, указанного в элементе <NUBPCode> обновление невозможно, т.к. в справочнике НУБП не найдена запись по организации с кодом D0080 и бюджетом 01031311 и типом клиента ""БУ"", ""АУ"", ""ФГУП/ГУП/МУП"" или ""ЮЛ""; Обработка организаций по бюджету Бюджет муниципального района Кушнаренковский район Республики Башкортостан отключена",803D0080,0b89ec35-77f3-40f5-9cd0-2caab9597d9a
SED,НСИ,1C992B11-B81A-4DE6-9F76-318923202CD5,17.09.2018 20:17:41,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Краснодарского края отключена,03220817,7f8b5172-59cb-4b1d-83ea-6aae162036d6
SED,НСИ,643419D3-7F2C-4B69-A03D-0393C18A3B80,17.09.2018 20:16:36,,,,,00178547,6291d840-df88-4e30-ae2f-84f5bd9a673c
SED,НСИ,3EE8240F-38D6-4653-8B63-BFC07AD01587,17.09.2018 20:18:04,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Черлакского муниципального района Омской области отключена,523D0131,800d51fd-35eb-47d8-be93-60d22738ee8d
SED,НСИ,0A642DA0-8858-47AE-9C17-F387892F96BC,17.09.2018 20:17:19,E904,критичная,Ошибка внешней валидации,"Поле ОКПО является обязательным для не обособленных подразделений; Для НУБП с кодом В2030 код бюджета 0 отсутствует в справочнике ""Бюджеты""; Для НУБП с кодом В2030 некорректно указаны сведения о полномочиях учредителя, осуществляющего финансирование",320В2030,a35ef42b-1739-401e-8395-4220b24ea505
SED,НСИ,A456599B-D903-4B6D-BD3B-9E6D50A445D2,17.09.2018 20:18:15,,,,,353Щ9872,6c776877-fba7-4fa0-8036-99c99edcfa5e
SED,НСИ,483E2F99-44C8-4863-B85C-7512ADA8E799,17.09.2018 20:19:01,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Алексеевского муниципального района отключена,183I6220,e1a03edd-bc18-4ceb-8099-b73787ec7758
SED,НСИ,EF4DF056-1099-48D9-A834-9146CD653CF0,17.09.2018 20:18:34,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету бюджет Итум-Калинского муниципального района отключена,963Р4135,1664f456-5797-41c3-9282-a0511e109e1b
SED,НСИ,24A5B5E2-FB6C-49E9-A6A7-FFEBEA93FB1E,17.09.2018 20:20:58,,,,,00101266,6092fed9-696d-47c8-b26b-192199c868f3
SED,НСИ,C197C622-E6E2-4A28-A482-FA7577F28B25,17.09.2018 20:19:59,E904,критичная,Ошибка внешней валидации,"Обработка организаций по бюджету Бюджет муниципального образования ""Киясовский район"" отключена",94302538,ddaa44f3-2a61-40bf-b08f-92ee80d60bdb
SED,НСИ,E07B44C5-591D-4C00-A65D-88F8D205A7CA,17.09.2018 20:19:39,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет сельского поселения Новая Балкария Терского муниципального района Кабардино-Балкарской Республики отключена,833D4992,54d41bb6-310f-4665-917f-dc5e77af41dd
SED,НСИ,5AF4AA23-5744-44D3-934D-8AA10CCF94B1,17.09.2018 20:21:09,,,,,004П1494,5c917cde-1bb9-4046-a559-cf146db4f494
SED,НСИ,6CD215C4-3200-4B15-B04C-010ACBB9818D,17.09.2018 20:22:01,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Миасского городского округа отключена,753Н3218,3645a7a4-955b-4262-a240-b7f960fe2856
SED,НСИ,86A293A8-DCE2-4C86-8B88-1C6F31BF5D9A,17.09.2018 20:21:33,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет города Кадникова Сокольского муниципального района отключена,19320122,63746f93-fe26-4f3b-9995-7b159c62390f
SED,НСИ,4E49994C-64EC-476B-8C1F-3C8BC6E9D200,17.09.2018 20:20:25,,,,,00178454,8649d145-ed7d-4f40-a7b6-871783fc858e
SED,НСИ,FC2C78B5-F67B-4CF9-97AD-91C7FBAC0EB4,17.09.2018 20:22:35,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Дмитриевский сельсовет Татарского района отключена,50301826,0c696e9d-8dc3-4018-adee-6f8903b889c4
SED,НСИ,8001E27D-D386-4D46-9954-D571E888A875,17.09.2018 20:23:56,,,,,253У1304,e0509be2-2753-4492-ac40-e34ffbe22351
SED,НСИ,8D418DF7-F688-4F85-A783-FB6AE39EF7DC,17.09.2018 20:23:26,E904,критичная,Ошибка внешней валидации,"Обработка организаций по бюджету БЮДЖЕТ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ОКИНСКИЙ РАЙОН"" отключена",813Ч5556,ba50cde5-47a0-4f23-8773-a45769b08ed7
SED,НСИ,EA450A83-6946-4B01-8A8F-0D9C2FE442ED,17.09.2018 20:22:59,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Новохоперского муниципального района отключена,20301110,1df20ae0-ac9d-4910-b49e-c02aa187af17
SED,НСИ,5BDA2C74-E670-4FBE-ADA7-9DDE28EAA0D7,17.09.2018 20:24:53,,,,,001У7977,bf3b9492-a19a-4e87-8074-c7ef10eda289
SED,НСИ,0A5BEDBC-C2D5-4B45-AF3D-962DADD86AF8,17.09.2018 20:24:30,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Новолялинского городского округа отключена,65301300,8a2b06a7-89ef-44ee-a38a-19d78926d93c
SED,НСИ,6BF9C82B-D797-4CB2-971C-DE0CB53C9AE1,17.09.2018 20:25:24,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Дмитриевский сельсовет Татарского района отключена,50301824,987c8ced-2052-45f7-b506-4e39a3b033b0
SED,НСИ,4D35B8ED-242A-43A9-A6AE-1A135B33A12C,17.09.2018 20:24:20,,,,,001Ж1544,67b35f4d-2368-4670-92f5-37e2a31e27c6
SED,НСИ,8EE39BF7-EC02-407B-9207-AC79D8BDDA28,17.09.2018 20:25:36,,,,,353Э0003,e9b4106f-a5a5-421f-b611-b6a05d80dbab
SED,НСИ,96F1D1E4-9AAF-46A8-8CED-85C38D1FD7AF,17.09.2018 20:26:53,E904,критичная,Ошибка внешней валидации,"Для кода 11237, указанного в элементе <NUBPCode> обновление невозможно, т.к. в справочнике НУБП не найдена запись по организации с кодом 11237 и бюджетом 18030178 и типом клиента ""БУ"", ""АУ"", ""ФГУП/ГУП/МУП"" или ""ЮЛ""",03311237,d59c5c75-5585-4895-9c6c-0530bef9ac28
SED,НСИ,E5F33708-0BC0-4300-91A9-6944A3D747FD,17.09.2018 20:26:20,E904,критичная,Ошибка внешней валидации,"Обработка организаций по бюджету Бюджет муниципального образования ""Кардымовский район"" Смоленской области отключена",663Р5014,8d336847-7157-494a-bf34-e90e28f946ad
SED,НСИ,AD124CB2-1510-4C0D-99AD-691A51A6AE94,17.09.2018 20:25:57,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет муниципального образования город Новороссийск отключена,03321222,3103b187-2ab6-4796-b5f4-09e2a3a63df0
SED,НСИ,705BCA0D-5243-411D-BD9F-3E631098AB22,17.09.2018 20:26:32,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Новохоперского муниципального района отключена,20320337,c7f72985-8779-42a7-bd1c-feca8cf3b675
SED,НСИ,5684CDAB-4CE1-49E1-AC02-717F714D7C6B,17.09.2018 20:27:36,E904,критичная,Ошибка внешней валидации,"Для организации с кодом 24300877 в блоке <PAuths> отсутствуют обязательные для заполнения элементы <AuthOrgCode>,<AuthOrgName>; Для организации с кодом 24300877 в блоке <PAuths> отсутствуют обязательные для заполнения элементы <AuthOrgCode>,<AuthOrgName>; Для организации с кодом 24300877 в блоке <PAuths> отсутствуют обязательные для заполнения элементы <AuthOrgCode>,<AuthOrgName>; Для организации с кодом 24300877 в блоке <PAuths> отсутствуют обязательные для заполнения элементы <AuthOrgCode>,<AuthOrgName>",24300877,3cd0735d-ee9c-4d5e-a8ed-371c0c649a19
SED,НСИ,71CA7136-43DF-4B3D-B54A-8FB5BBA9773B,17.09.2018 20:27:16,,,,,353Щ9997,8e8580ff-de1c-4fe1-b8c6-fe1cb626ba81
SED,НСИ,62408038-5EF0-439A-A35D-2B2DB0727623,17.09.2018 20:27:48,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Мазановского района отключена,103J0206,7e45c3ca-b524-4d3f-8c4d-61cc54cd54df
SED,НСИ,00A0E3C7-DDE9-4483-B67B-2E52D3E9DB52,17.09.2018 20:27:59,,,,,04202840,c935ece6-60f1-4e9e-aa25-1981556fb5f8
SED,НСИ,0CF8C365-DBAB-4CA1-A69F-3BBC94DD81BF,17.09.2018 20:28:33,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Чебоксарского района Чувашской Республики отключена,973Щ8096,13b8db60-aeff-4e89-a683-1a1ab9c86fec
SED,НСИ,734FC681-1067-4B29-B348-CC08B93FAA79,17.09.2018 20:28:22,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Нижнедевицкого муниципального района отключена,203D0081,f2b3e5ea-327d-4a6a-bd0c-2a499486ced0
SED,НСИ,C2B19EE3-5DBE-4D32-B994-BD24EFD1E96E,17.09.2018 20:28:09,E904,критичная,Ошибка внешней валидации,"Поле ОКПО является обязательным для не обособленных подразделений; Для НУБП с кодом В1968 код бюджета 0 отсутствует в справочнике ""Бюджеты""; Для НУБП с кодом В1968 некорректно указаны сведения о полномочиях учредителя, осуществляющего финансирование",460В1968,dbf0fcde-b04c-486e-bac0-a1fe9496af2b
SED,НСИ,930182AF-47E3-45DD-BB00-32B253005112,17.09.2018 20:28:54,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет городского округа город Воронеж отключена,203Р9835,cdf960e3-2aaf-4dc8-871f-bfb3361a51f6
SED,НСИ,D3DDDFEF-FAF8-4491-A8F3-211C8B668038,17.09.2018 20:29:05,E904,критичная,Ошибка внешней валидации,Поле ОКПО является обязательным для не обособленных подразделений,030Ю5557,28adbec1-6b58-404f-9144-760fc358734c
SED,НСИ,76887621-B4A8-4025-93C8-1822B502ED2B,17.09.2018 20:28:43,,,,,562Н2562,1d3d3bb9-b119-4071-8529-cd9b36197a53
SED,НСИ,CE457BE2-9EAB-4DAF-8868-509D433614C4,17.09.2018 20:29:16,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Тальменский сельсовет Искитимского района отключена,50300304,93c2b089-844e-431a-9050-14447026bf00
SED,НСИ,F537D042-C7AD-4AFD-A073-CC22205AA587,17.09.2018 20:29:49,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет городского округа Шуя отключена,24300826,1ac18a6b-68c5-4a9b-ae64-558739e76c0d
SED,НСИ,67CB157C-F4D0-4A23-9C7E-3EC0DAA54928,17.09.2018 20:30:03,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет муниципального района Исаклинский отключена,36325027,79a4587e-9a66-48cc-8e44-2f4d7847d6ad
SED,НСИ,AD01310D-5BA9-4ECB-BA4D-39CFE53A90FA,17.09.2018 20:29:25,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет города Рязани отключена,613Р6348,b8f311b7-ae6c-494a-a82f-943f3c7a5805
SED,НСИ,F99BF459-7D80-4089-998F-CA2A07C080B5,17.09.2018 20:29:38,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Нижнедевицкого муниципального района отключена,20300940,c9147113-53e1-4a3b-bab8-3043e7b0f11f
SED,НСИ,63A743D0-5A86-42DA-A2F7-2E90E4DA93AF,17.09.2018 20:30:51,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Республиканский бюджет Республики Дагестан отключена,822Ш4744,e7c408a5-4f1f-4437-8278-31336f707451
SED,НСИ,7DE76FE6-1439-4ECA-BD39-C95FA486F631,17.09.2018 20:31:01,,,,,253D0565,b99a0135-a8eb-4484-ac72-c976b4780475
SED,НСИ,50BBF832-6EB5-423B-B7BC-76589B64EEC4,17.09.2018 20:30:27,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету бюджет города Ростова-на-Дону отключена,603Ю1941,599506cf-4c1f-4e9c-9fbd-afe04de09d7c
SED,НСИ,D47D16EA-9926-4F74-AEFA-CF9BA26F4425,17.09.2018 20:31:11,E904,критичная,Ошибка внешней валидации,Поле ОКПО является обязательным для не обособленных подразделений,450Э6251,1c441cf0-8152-488e-b53f-1978ecbbfeb4
SED,НСИ,00C180B0-02F2-4E28-A6AE-E0DEAAAAAA9E,17.09.2018 20:31:22,,,,,253D0572,2a6a049e-328f-4f5a-accf-97771a72fad1
SED,НСИ,7EC2D356-0FA1-4251-814D-A7E5C0490CAC,17.09.2018 20:32:00,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Палласовского муниципального района отключена,18306163,9061eef6-1711-4f9a-8f30-2d0c6d3b647a
SED,НСИ,9FB3255F-68A5-450C-9FEA-78754C403870,17.09.2018 20:32:12,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Муниципального образования Приозерский муниципальный район Ленинградской области отключена,41300983,d1f0b301-49d7-4b30-aa56-5339ae4781eb
SED,НСИ,3958B2B4-B11B-4863-853F-1F35EFCDDA7D,17.09.2018 20:31:39,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет города Рязани отключена,613Р5989,3343bac3-6422-4dff-87a7-b6a24e7ec7e4
SED,НСИ,37391553-2466-4C00-8284-5210DEF8F203,17.09.2018 20:32:32,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет городского округа Шуя отключена,24300770,32da0e72-65c0-4d07-84ce-5c2afb4805e1
SED,НСИ,38D6A327-5AB5-4CC0-8618-1158A0BE96D6,17.09.2018 20:32:21,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет городского округа Шуя отключена,243Ц6800,bbf37124-cbe7-409e-92b1-d1f41792edcb
SED,НСИ,79A80608-E092-49DE-B909-1CB240D6DB6A,17.09.2018 20:32:53,E904,критичная,Ошибка внешней валидации,"Для кода 08563, указанного в элементе <NUBPCode> обновление невозможно, т.к. в справочнике НУБП не найдена запись по организации с кодом 08563 и бюджетом 18030003 и типом клиента ""БУ"", ""АУ"", ""ФГУП/ГУП/МУП"" или ""ЮЛ""",03308563,827ab3df-61fd-4c5f-9482-741f72ba9b67
SED,НСИ,FC537CFB-22A4-42CE-B9C2-C4FAD8B15B94,17.09.2018 20:33:03,E904,критичная,Ошибка внешней валидации,"Для кода 04530, указанного в элементе <NUBPCode> обновление невозможно, т.к. в справочнике НУБП не найдена запись по организации с кодом 04530 и бюджетом 55030075 и типом клиента ""БУ"", ""АУ"", ""ФГУП/ГУП/МУП"" или ""ЮЛ""",56304530,4547324c-5038-42e2-a52f-f0d4a25b204d
SED,НСИ,F900BDE8-A1D0-415E-8F18-25C7EA57CBE4,17.09.2018 20:32:42,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Нязепетровского муниципального района отключена,75303148,d76aba24-960c-45f8-aaae-93d19208f101
SED,НСИ,2DC40D5F-4951-444E-852A-ACF6C8F36AC7,17.09.2018 20:33:24,E904,критичная,Ошибка внешней валидации,"Обработка организаций по бюджету Бюджет муниципального района ""Белгородский район"" отключена",14320134,baf2263b-be74-466c-a4fd-616a68fd8211
SED,НСИ,39190C21-1037-4770-8B92-C563DC6E6681,17.09.2018 20:33:14,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Тербунского муниципального района Липецкой области Российской Федерации отключена,42324997,fd8ca679-d97f-48ba-a8f7-c4dc0ab75a19
SED,НСИ,D99B874E-3E29-4C3D-9ECD-287155674F60,17.09.2018 20:33:44,E904,критичная,Ошибка внешней валидации,"Для кода 02493, указанного в элементе <NUBPCode> обновление невозможно, т.к. в справочнике НУБП не найдена запись по организации с кодом 02493 и бюджетом 99010001 и типом клиента ""БУ"", ""АУ"", ""ФГУП/ГУП/МУП"" или ""ЮЛ"", у которой отсутствует признак перехода на МДМ",00102493,e7527bd3-867d-4c1f-ad5c-ddcd289c4519
SED,НСИ,041A876E-A125-4396-ABC3-68238009254F,17.09.2018 20:33:54,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Воронежской области отключена,202J4211,628296e5-c3ae-4184-a787-adb345b8a263
SED,НСИ,BC1C9D16-AE63-4BB0-B2EE-B2426E618EF5,17.09.2018 20:33:35,,,,,342D0050,387caaed-31b3-481f-b7c0-2fbe4fe9bfe4
SED,НСИ,5869F03E-F40F-4CBF-B566-3D001C945830,17.09.2018 20:34:05,E904,критичная,Ошибка внешней валидации,"Обработка организаций по бюджету Бюджет Муниципального образования городской округ ""город Дербент"" Республики Дагестан отключена; Обработка организаций по бюджету Бюджет Муниципального образования городской округ ""город Дербент"" Республики Дагестан отключена",82391931,df51f9a8-5a18-444a-b38d-706b91c79071
SED,НСИ,030CA9D0-0AF5-4932-A5E3-946F1CE3C93B,17.09.2018 20:34:26,,,,,001Е1729,3437df49-3c9b-49f9-be43-192658308f74
SED,НСИ,FC834541-60CC-4CA2-BD8E-69A23DF388B4,17.09.2018 20:34:36,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет городского округа Шуя отключена,243Ц8553,8a59211a-cf0a-4eb7-9731-41763cfa2ee9
SED,НСИ,AE0F3DFA-E901-4E70-B2D7-40964E91C7B7,17.09.2018 20:34:47,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Большеуринского сельсовета Канского района отключена,04325732,3d7f269d-9ba4-4394-8902-72d5a262867e
SED,НСИ,1D85A42E-C840-42BA-8C4F-ACFE65F79948,17.09.2018 20:34:16,,,,,001Ш1149,80619acd-1c19-49c0-a8b2-1f516f57c47d
SED,НСИ,B7947E7A-C77F-4378-915A-B19A80E369EA,17.09.2018 20:35:34,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Городское поселение Запрудня Талдомского района Московской области отключена,46321204,68f886d1-527d-4a55-8def-fd61fd9e37f4
SED,НСИ,6B41B29E-5237-4DC4-88D6-94B7F9918919,17.09.2018 20:35:11,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет муниципального образования город-курорт Сочи отключена,03311445,2d8e243a-809b-4848-9171-a57d0cf5440a
SED,НСИ,4A1F10F2-A42E-48D5-811B-D11B6870AD4D,17.09.2018 20:35:22,E904,критичная,Ошибка внешней валидации,"Поле ОКПО является обязательным для не обособленных подразделений; Для НУБП с кодом В0252 код бюджета 0 отсутствует в справочнике ""Бюджеты""; Для НУБП с кодом В0252 некорректно указаны сведения о полномочиях учредителя, осуществляющего финансирование",750В0252,2b250b07-fa50-494c-b660-fc8e53197f7f
SED,НСИ,20916466-EC63-40FF-971B-3FE0FAAB750C,17.09.2018 20:35:00,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Магнитогорского городского округа отключена,753В1230,0ae5912d-80af-4928-abb7-aa5c6a0f5e66
SED,НСИ,EE8C3A77-CFC3-49FD-8CC8-FF95F25A88E5,17.09.2018 20:16:25,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Муниципальное образование Калязинский район отключена,28303055,40aaf7ed-140b-49bb-b775-46065bb242a7
SED,НСИ,9E39FC0B-6B3A-42F5-96D1-4A79B2304A90,17.09.2018 20:40:01,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет городского округа Красноуральск отключена,65301314,c3ed6ac9-0f13-41f0-aa4c-fd4da56fbaae
SED,НСИ,FA33E82F-00EB-4CBE-BF10-6666EB1C29E4,17.09.2018 20:39:49,,,,,00153348,792f4b12-e99e-4519-8d6f-39ad1c74f482
SED,НСИ,F7D54783-B8C5-46FE-8FAA-517A7D8D002C,17.09.2018 20:40:11,E904,критичная,Ошибка внешней валидации,"Поле ОКПО является обязательным для не обособленных подразделений; Для НУБП с кодом В2051 код бюджета 0 отсутствует в справочнике ""Бюджеты""; Для НУБП с кодом В2051 некорректно указаны сведения о полномочиях учредителя, осуществляющего финансирование; Обработка организаций по бюджету Бюджет Ярославской области отключена",780В2051,fbdf87ba-df1e-48f8-af3c-7e7015aae661
SED,НСИ,C5ED64CD-3ABB-4310-9AEA-64795E086B2E,17.09.2018 20:35:52,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Атратского сельского поселения Алатырского района Чувашской Республики отключена,97300040,108a81db-b128-41f6-aef9-c47a016cf7ed
SED,НСИ,5F368156-D3C7-4C8C-8CFC-053F5260CF00,17.09.2018 20:42:42,E904,критичная,Ошибка внешней валидации,"Для кода I6844, указанного в элементе <RegistryCode> обновление невозможно, т.к. в записи СР указан учетный номер организации, который не соответствует правилам присвоения учетного номера для УБП/НУБП",973I6844,55fd37cc-ecb6-4062-b091-0745dbd29a71
SED,НСИ,87AB1BA4-7D63-4080-BC67-B0F478EB8CF7,17.09.2018 20:42:51,E904,критичная,Ошибка внешней валидации,"Поле ОКПО является обязательным для не обособленных подразделений; Для НУБП с кодом В1297 код бюджета 0 отсутствует в справочнике ""Бюджеты""; Для НУБП с кодом В1297 некорректно указаны сведения о полномочиях учредителя, осуществляющего финансирование",710В1297,2731e1b6-22ee-498c-8c63-14b3df047b0f
SED,НСИ,46E3A0AC-743A-4A13-A248-CBB70540C898,17.09.2018 20:43:09,,,,,00138293,a81418e3-07c3-48e2-83a6-1bffb8aa9e5c
SED,НСИ,FA0715F9-3F5B-4DA6-A918-A8DC9B813287,17.09.2018 20:42:31,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет муниципального района Исаклинский отключена,36320146,37e453e9-92de-4a91-9593-0a1a7f190ced
SED,НСИ,513DABB7-B964-463F-A040-94259351E977,17.09.2018 20:43:00,E904,критичная,Ошибка внешней валидации,"Для кода 04828, указанного в элементе <RegistryCode> обновление невозможно, т.к .учетный номер не соответствует правилам формирования, определенным для НУБП; Обработка организаций по бюджету Бюджет городского округа Тольятти отключена",36304828,3e904425-6b0a-4d31-94ed-50e69b85895a
SED,НСИ,9793B539-490F-4D93-A39E-6A583EA59446,17.09.2018 20:43:28,,,,,353Щ9990,40a67036-565e-4396-968b-277e7f11dc63
SED,НСИ,7A83269E-1C63-4641-BBCD-BC344B325081,17.09.2018 20:43:19,E904,критичная,Ошибка внешней валидации,"Обработка организаций по бюджету Бюджет муниципального образования ""Коношский муниципальный район"" отключена; Обработка организаций по бюджету Бюджет муниципального образования ""Коношский муниципальный район"" отключена",113У6618,f620e20d-549d-4dd2-9426-4bc7942169df
SED,НСИ,8D459851-5523-44A6-BF38-A0E70B967E03,17.09.2018 20:43:48,E904,критичная,Ошибка внешней валидации,"Для кода I4706, указанного в элементе <RegistryCode> обновление невозможно, т.к. в записи СР указан учетный номер организации, который не соответствует правилам присвоения учетного номера для УБП/НУБП",030I4706,1772a6c0-303e-4107-8a52-7171c9a40327
SED,НСИ,D2ED891C-F081-4D28-96BA-A05976DD9066,17.09.2018 20:43:36,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Лобановского сельского поселения Джанкойского района Республики Крым отключена,353В8117,031308b2-60bd-4eb3-92e0-6463b441e12c
SED,НСИ,71772AD8-792C-459F-9939-D9D215A0D5CB,17.09.2018 20:44:18,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Лискинского муниципального района отключена,203Z1157,4dfa1763-a36a-4dfe-8475-11fd196626f8
